centre,heading,left_centre,left_angle,right_centre,right_angle,tracked
"(712.97421203438398, 620.46991404011465)",-0.092971386111,"(750.5308285163776, 607.36705202312135)",0.674615091924,"(752.34757834757829, 626.39981006647668)",-0.682361823385,True
"(713.25676937441642, 620.28664799253033)",-0.0888955290793,"(750.5308285163776, 607.36705202312135)",0.674615091924,"(752.34757834757829, 626.39981006647668)",-0.682361823385,True
"(713.27692307692303, 620.2839160839161)",-0.0896580152376,"(750.84353741496591, 607.34791059280849)",0.6192581506,"(752.61850802643994, 626.3059490084986)",-0.639173097887,True
"(713.45673758865246, 620.38014184397161)",-0.0926485914635,"(751.2849949647532, 607.20342396777437)",0.654696980416,"(753.0246913580246, 626.36562203228868)",-0.665912108986,True
"(713.6719424460432, 620.38561151079136)",-0.0933046187505,"(751.2849949647532, 607.20342396777437)",0.654696980416,"(753.0246913580246, 626.36562203228868)",-0.665912108986,True
"(714.20786516853934, 620.41526217228454)",-0.0931945789664,"(751.45189504373172, 607.24003887269191)",0.657029689486,"(753.36151603498547, 626.449951409135)",-0.702673299311,True
"(713.72069464544143, 620.69223347805109)",-0.0980468968552,"(751.56456456456453, 607.12812812812808)",0.533307593664,"(753.43055555555554, 626.62797619047615)",-0.704337444819,True
"(713.97709551656919, 620.68518518518511)",-0.0985141011126,"(751.56456456456453, 607.12812812812808)",0.533307593664,"(753.43055555555554, 626.62797619047615)",-0.704337444819,True
"(713.99183477425549, 621.13688760806917)",-0.106655146066,"(751.77277277277267, 607.19419419419421)",0.524981557252,"(754.00808080808076, 626.75050505050501)",-0.794392198632,True
"(714.37718057520033, 621.06412069778401)",-0.102972276062,"(752.09466263846923, 607.21953675730106)",0.565524656931,"(754.21550855991939, 626.89425981873114)",-0.729989009882,True
"(714.37718057520033, 621.06412069778401)",-0.100968431804,"(752.20449897750507, 607.24642126789365)",0.599101913356,"(754.2294757665677, 627.01186943620178)",-0.768509828052,True
"(714.88213107024978, 621.18576143328619)",-0.102189811486,"(752.53861788617883, 607.3821138211382)",0.616763765376,"(754.54698318496537, 627.06033630069237)",-0.739604181645,True
"(715.22396576319545, 621.02757964812167)",-0.0904948734436,"(753.0707692307692, 607.62974358974361)",0.612763434791,"(754.89520958083835, 627.3912175648702)",-0.695409770077,True
"(715.22396576319545, 621.02757964812167)",-0.0904948734436,"(753.0707692307692, 607.62974358974361)",0.612763434791,"(754.89520958083835, 627.3912175648702)",-0.695409770077,True
"(716.03586206896557, 620.92367816091951)",-0.0854715650749,"(753.49074074074076, 607.69444444444446)",0.665516050483,"(755.19715447154465, 627.58841463414637)",-0.707488015083,True
"(716.03744798890432, 620.89089227924171)",-0.08321772608,"(754.03140830800396, 607.65552178318137)",0.619293083054,"(755.60742971887544, 627.65662650602405)",-0.718705209194,True
"(716.03744798890432, 620.89089227924171)",-0.0837512850203,"(754.03140830800396, 607.65552178318137)",0.619293083054,"(755.60505050505049, 627.61515151515152)",-0.704489574815,True
"(716.27739881764433, 620.88040018190088)",-0.085161405192,"(754.62919132149898, 607.58579881656806)",0.644398935004,"(756.15169660678635, 627.49700598802394)",-0.764560840304,True
"(716.54102920723221, 620.94900324524804)",-0.0851376764183,"(754.99791013584115, 607.60083594566345)",0.574168889788,"(756.57085828343315, 627.59880239520953)",-0.713554720631,True
"(716.54102920723221, 620.94900324524804)",-0.0856817979041,"(754.99158780231335, 607.55835962145113)",0.555681738711,"(756.57085828343315, 627.59880239520953)",-0.713554720631,True
"(717.08391936240037, 621.0609470229723)",-0.0871347565883,"(755.36582809224308, 607.60272536687626)",0.54928003058,"(756.90476190476193, 627.69642857142856)",-0.67880659025,True
"(717.72353213129907, 620.99630143319462)",-0.0828982256008,"(755.66462167689156, 607.82719836400815)",0.611139469623,"(757.27657378740969, 627.72652218782241)",-0.688778335588,True
"(717.72353213129907, 620.99630143319462)",-0.0819531146867,"(755.66462167689156, 607.82719836400815)",0.611139469623,"(757.36717948717944, 627.79282051282053)",-0.692738521542,True
"(717.84032476319351, 620.98105548037893)",-0.0760964644491,"(755.94564102564095, 607.98256410256408)",0.641700677117,"(757.46385542168673, 628.05321285140565)",-0.707917238996,True
"(717.88580674988441, 621.08368007397132)",-0.0734811197127,"(756.26256410256406, 608.18358974358966)",0.645802557354,"(757.49691358024688, 628.24279835390939)",-0.719390461919,True
"(717.88580674988441, 621.08368007397132)",-0.0734811197127,"(756.26256410256406, 608.18358974358966)",0.645802557354,"(757.49691358024688, 628.24279835390939)",-0.719390461919,True
"(718.27310344827583, 621.16367816091952)",-0.0732761349786,"(756.42461538461544, 608.20512820512818)",0.610563550722,"(757.69353233830839, 628.42786069651731)",-0.68938146715,True
"(718.18694638694637, 621.22750582750575)",-0.0691222511845,"(756.6325051759834, 608.38923395445124)",0.618194329759,"(757.87423312883436, 628.65644171779138)",-0.663460961393,True
"(718.18694638694637, 621.22750582750575)",-0.0691222511845,"(756.6325051759834, 608.38923395445124)",0.618194329759,"(757.87423312883436, 628.65644171779138)",-0.663460961393,True
"(718.07954022988497, 621.32689655172419)",-0.067631246076,"(756.90208333333328, 608.49791666666658)",0.62557192928,"(758.030303030303, 628.82020202020203)",-0.621725949913,True
"(718.6233824185631, 621.36546184738961)",-0.0635463520404,"(757.01892744479494, 608.83806519453208)",0.649263509791,"(757.97289156626505, 628.9457831325301)",-0.629467851535,True
"(718.6233824185631, 621.36546184738961)",-0.0635463520404,"(757.01892744479494, 608.83806519453208)",0.649263509791,"(757.97289156626505, 628.9457831325301)",-0.629467851535,True
"(718.22679924242414, 621.51089015151513)",-0.0631297486405,"(757.0958333333333, 608.96875)",0.637028747984,"(758.13786008230454, 629.07304526748965)",-0.707986719249,True
"(718.41093969144458, 621.43805516596535)",-0.0604328888948,"(757.0958333333333, 608.97500000000002)",0.64947052458,"(758.1239837398374, 629.15752032520322)",-0.722578832646,True
"(718.41093969144458, 621.43805516596535)",-0.0604328888948,"(757.0958333333333, 608.97500000000002)",0.64947052458,"(758.1239837398374, 629.15752032520322)",-0.722578832646,True
"(718.66621315192742, 621.50249433106569)",-0.0599144152411,"(757.21775025799786, 609.12280701754378)",0.605631723971,"(758.19543650793651, 629.19841269841265)",-0.7430582543,True
"(718.6298342541437, 621.53176795580112)",-0.060471683888,"(757.22533748701971, 609.08307372793354)",0.592426124778,"(758.28252032520322, 629.2428861788618)",-0.722055060087,True
"(718.6298342541437, 621.53176795580112)",-0.060471683888,"(757.22533748701971, 609.08307372793354)",0.592426124778,"(758.28252032520322, 629.2428861788618)",-0.722055060087,True
"(718.95231729055251, 621.59313725490188)",-0.0635079656318,"(757.2770961145194, 609.04601226993861)",0.591551848885,"(758.28080808080801, 629.20202020202021)",-0.737631517882,True
"(718.93593314763234, 621.50789229340751)",-0.0643369262859,"(757.27568134171906, 608.87421383647802)",0.617786510916,"(758.38313008130081, 629.130081300813)",-0.75760446985,True
"(718.93593314763234, 621.50789229340751)",-0.0643369262859,"(757.27568134171906, 608.87421383647802)",0.617786510916,"(758.38313008130081, 629.130081300813)",-0.75760446985,True
"(719.29583904892536, 621.43987197073614)",-0.0666321147679,"(757.30572597137007, 608.76175869120652)",0.613894326409,"(758.5729783037475, 628.96055226824456)",-0.733196518794,True
"(719.40842490842488, 621.49908424908426)",-0.0689554310079,"(757.30020703933747, 608.73706004140786)",0.618668260485,"(758.58882235528938, 628.9381237524949)",-0.659475346708,True
"(719.40842490842488, 621.49908424908426)",-0.0689554310079,"(757.30020703933747, 608.73706004140786)",0.618668260485,"(758.58882235528938, 628.9381237524949)",-0.659475346708,True
"(719.29217002237135, 621.50022371364651)",-0.0708239705396,"(757.38241308793454, 608.70961145194269)",0.648114780386,"(758.57254901960778, 628.80196078431368)",-0.619112806094,True
"(718.8119540229884, 621.63126436781602)",-0.0750872802712,"(757.32194616977222, 608.6097308488612)",0.592721718271,"(758.73995983935743, 628.75200803212851)",-0.66219260821,True
"(718.8119540229884, 621.63126436781602)",-0.0750872802712,"(757.32194616977222, 608.6097308488612)",0.592721718271,"(758.73995983935743, 628.75200803212851)",-0.66219260821,True
"(718.70421882243852, 621.5308298562818)",-0.072820944763,"(757.3579487179486, 608.56512820512819)",0.589106811365,"(758.92283950617286, 628.74279835390939)",-0.695424700875,True
"(719.0969364426154, 621.40740740740739)",-0.0724960163182,"(757.24270833333333, 608.48854166666661)",0.554467738025,"(758.86809815950926, 628.66768916155411)",-0.648650148505,True
"(719.0969364426154, 621.40740740740739)",-0.0724960163182,"(757.24270833333333, 608.48854166666661)",0.554467738025,"(758.86809815950926, 628.66768916155411)",-0.648650148505,True
"(719.18940459446787, 621.4228785747772)",-0.0765062472686,"(757.28631138975959, 608.40961337513056)",0.59626776902,"(758.86280487804879, 628.47459349593498)",-0.690623488837,True
"(719.30269266480968, 621.41782729805016)",-0.0774501798557,"(757.2944269190325, 608.37118822292325)",0.584946503117,"(759.03546099290782, 628.43262411347507)",-0.703237714024,True
"(719.30269266480968, 621.41782729805016)",-0.0774501798557,"(757.2944269190325, 608.37118822292325)",0.584946503117,"(759.03546099290782, 628.43262411347507)",-0.703237714024,True
"(719.30517082179131, 621.3762696214219)",-0.0772541735655,"(757.48333333333335, 608.34791666666661)",0.597026640592,"(759.15086646279303, 628.36493374108045)",-0.747587888279,True
"(719.23479490806221, 621.38566713814237)",-0.0777745196976,"(757.49270833333333, 608.33229166666661)",0.579663317481,"(759.15057113187947, 628.34683281412242)",-0.735481417672,True
"(719.23479490806221, 621.38566713814237)",-0.0777745196976,"(757.49270833333333, 608.33229166666661)",0.579663317481,"(759.15057113187947, 628.34683281412242)",-0.735481417672,True
"(719.16828929068151, 621.4279091330551)",-0.0787199696058,"(757.45056065239544, 608.37920489296641)",0.613413936354,"(759.16872427983537, 628.30144032921805)",-0.732853338654,True
"(719.03899191631001, 621.38849262957672)",-0.079319520141,"(757.5300207039337, 608.25569358178052)",0.613700996217,"(759.21025641025631, 628.26871794871784)",-0.749633350533,True
"(719.03899191631001, 621.38849262957672)",-0.079319520141,"(757.5300207039337, 608.25569358178052)",0.613700996217,"(759.21025641025631, 628.26871794871784)",-0.749633350533,True
"(719.12378303198886, 621.44367176634216)",-0.0813622320289,"(757.49896480331256, 608.17494824016558)",0.616530560214,"(759.12650602409633, 628.32128514056217)",-0.730082092543,True
"(719.26961483594869, 621.42748454588673)",-0.0833356814179,"(757.35849056603774, 608.11111111111109)",0.61644616994,"(759.23632610939103, 628.22394220846229)",-0.736356361431,True
"(719.26961483594869, 621.42748454588673)",-0.0833356814179,"(757.35849056603774, 608.11111111111109)",0.61644616994,"(759.23632610939103, 628.22394220846229)",-0.736356361431,True
"(719.36615096108767, 621.47257383966246)",-0.0846274897714,"(757.27966976264179, 608.12280701754378)",0.610222414878,"(759.23632610939103, 628.22394220846229)",-0.736356361431,True
"(719.12422949265056, 621.43053579895684)",-0.083172548447,"(757.27966976264179, 608.12280701754378)",0.610222414878,"(759.2181069958848, 628.21502057613168)",-0.731259910758,True
"(719.12422949265056, 621.43053579895684)",-0.083172548447,"(757.27966976264179, 608.12280701754378)",0.610222414878,"(759.2181069958848, 628.21502057613168)",-0.731259910758,True
"(718.89466484268121, 621.52667578659373)",-0.0832461577408,"(757.35120925341744, 608.19453207150366)",0.595299951964,"(759.24897119341563, 628.28292181069958)",-0.728342924961,True
"(719.12838468720815, 621.45191409897291)",-0.082389472603,"(757.33543638275489, 608.17875920084123)",0.615650773814,"(759.21676891615539, 628.25971370143145)",-0.722101201042,True
"(719.12838468720815, 621.45191409897291)",-0.082389472603,"(757.33543638275489, 608.17875920084123)",0.615650773814,"(759.21676891615539, 628.25971370143145)",-0.722101201042,True
"(719.40561694290966, 621.44705340699807)",-0.0838118202133,"(757.43717549325015, 608.14537902388372)",0.646983312416,"(759.16372549019604, 628.213725490196)",-0.737218392489,True
"(719.39270687237024, 621.41608228143991)",-0.0852122713007,"(757.41483803552762, 608.1180773249738)",0.637828567686,"(759.27032520325201, 628.05995934959344)",-0.729962738745,True
"(719.39270687237024, 621.41608228143991)",-0.0852122713007,"(757.41483803552762, 608.1180773249738)",0.637828567686,"(759.27032520325201, 628.05995934959344)",-0.729962738745,True
"(719.37110481586399, 621.43909348441923)",-0.0872267843627,"(757.51713395638626, 608.10799584631354)",0.589302490256,"(759.29115226337444, 627.94341563786008)",-0.695648433144,True
"(719.35574630424412, 621.4368144969003)",-0.0879455724219,"(757.45141065830717, 608.06792058516191)",0.589451173216,"(759.27950310559004, 627.92650103519668)",-0.711463070302,True
"(719.35574630424412, 621.4368144969003)",-0.0879455724219,"(757.45141065830717, 608.06792058516191)",0.589451173216,"(759.27950310559004, 627.92650103519668)",-0.711463070302,True
"(719.22348484848487, 621.53787878787875)",-0.0888773917812,"(757.52786540483692, 608.01787592008407)",0.590407234858,"(759.32717948717948, 628.0707692307692)",-0.718472683418,True
"(719.16571969696963, 621.52320075757575)",-0.0868841482685,"(757.61609907120749, 608.11351909184725)",0.587714196695,"(759.22903885480571, 628.0940695296523)",-0.708837720078,True
"(719.21435594886918, 621.55358898721727)",-0.0877605274883,"(757.61609907120749, 608.11351909184725)",0.587714196695,"(759.22903885480571, 628.0940695296523)",-0.708837720078,True
"(719.04768928220255, 621.56194690265488)",-0.0875073321844,"(757.52583586626145, 608.17527862208715)",0.598478710513,"(759.16262626262619, 628.05353535353538)",-0.690329818652,True
"(719.09990108803163, 621.56330365974281)",-0.08755165239,"(757.42153846153849, 608.24512820512814)",0.570630600198,"(759.17641025641024, 628.0)",-0.706214560303,True
"(719.09990108803163, 621.56330365974281)",-0.08755165239,"(757.42153846153849, 608.24512820512814)",0.570630600198,"(759.17641025641024, 628.0)",-0.706214560303,True
"(719.19688109161791, 621.49756335282643)",-0.0876290508897,"(757.18383838383841, 608.14242424242423)",0.580639303507,"(759.10775427995964, 628.00906344410873)",-0.690391995842,True
"(718.96089651883642, 621.5479256080115)",-0.0941377771013,"(756.90127077223849, 608.03714565004884)",0.545972863155,"(758.9382352941177, 627.70196078431366)",-0.749282665128,True
"(718.96089651883642, 621.5479256080115)",-0.0948555315683,"(756.90127077223849, 608.03714565004884)",0.545972863155,"(758.93313667649943, 627.64601769911508)",-0.727754704571,True
"(718.96275341819887, 621.55068363979251)",-0.099687125014,"(756.74470134874753, 607.87668593448939)",0.599767289272,"(758.75586854460084, 627.46572769953048)",-0.705634702502,True
"(718.62318840579701, 621.41079460269862)",-0.101066955503,"(756.7519841269841, 607.70634920634916)",0.556555169914,"(758.74291300097741, 627.17986314760503)",-0.730015139213,True
"(718.62318840579701, 621.41079460269862)",-0.102562545665,"(756.69679300291546, 607.59378036929058)",0.584535070997,"(758.74291300097741, 627.17986314760503)",-0.730015139213,True
"(718.93427895981085, 621.22080378250587)",-0.102708687543,"(756.69679300291546, 607.59378036929058)",0.584535070997,"(758.70821256038641, 626.85603864734298)",-0.751022232182,True
